GEOID,NAME,flood_frac,pop_total,pop_poverty,pop_black,pop_hispanic,households_total,households_nocar,exposed_pop_total,exposed_pop_poverty,exposed_pop_black,exposed_pop_hispanic,exposed_households_total,exposed_households_nocar
37155960301,9603.01,0.0,5980,1187,752,346,2694,373,0.0,0.0,0.0,0.0,0.0,0.0
37155960203,9602.03,0.0,4119,646,446,189,1713,273,0.0,0.0,0.0,0.0,0.0,0.0
37155960403,9604.03,0.0,2980,650,1525,248,1360,207,0.0,0.0,0.0,0.0,0.0,0.0
37155960204,9602.04,0.0,5551,1077,760,812,2002,143,0.0,0.0,0.0,0.0,0.0,0.0
37155960601,9606.01,0.0,5539,1403,1297,378,2583,462,0.0,0.0,0.0,0.0,0.0,0.0
37155960602,9606.02,0.0,5117,1279,1422,506,2384,406,0.0,0.0,0.0,0.0,0.0,0.0
37155960404,9604.04,0.0,1324,192,148,172,485,45,0.0,0.0,0.0,0.0,0.0,0.0
37155960302,9603.02,0.0,4204,646,253,490,1819,67,0.0,0.0,0.0,0.0,0.0,0.0
37135011700,117,0.0,5220,1177,2855,258,2073,156,0.0,0.0,0.0,0.0,0.0,0.0
37119005843,58.43,0.0,7640,1749,3730,221,3319,515,0.0,0.0,0.0,0.0,0.0,0.0
37183054303,543.03,0.0,4584,661,2320,129,1794,309,0.0,0.0,0.0,0.0,0.0,0.0
37183053417,534.17,0.0,3267,487,628,328,1461,226,0.0,0.0,0.0,0.0,0.0,0.0
37183054305,543.05,0.0,4801,1239,768,889,1982,177,0.0,0.0,0.0,0.0,0.0,0.0
37183054212,542.12,0.0,2076,507,545,104,839,32,0.0,0.0,0.0,0.0,0.0,0.0
37183052811,528.11,0.0,1453,131,401,292,622,66,0.0,0.0,0.0,0.0,0.0,0.0
37183052813,528.13,0.0,5682,1035,300,1048,2496,215,0.0,0.0,0.0,0.0,0.0,0.0
37183054306,543.06,0.0,7900,2510,3473,165,3593,174,0.0,0.0,0.0,0.0,0.0,0.0
37183053434,534.34,0.0,6891,419,3778,180,2656,121,0.0,0.0,0.0,0.0,0.0,0.0
37183053612,536.12,0.0,5002,1533,1572,324,2255,119,0.0,0.0,0.0,0.0,0.0,0.0
37183052812,528.12,0.0,1089,107,265,35,472,28,0.0,0.0,0.0,0.0,0.0,0.0
37183054502,545.02,0.0,7913,1599,1949,1125,3387,484,0.0,0.0,0.0,0.0,0.0,0.0
37183053430,534.30,0.0,4037,715,395,117,1669,145,0.0,0.0,0.0,0.0,0.0,0.0
37183053620,536.20,0.0,2885,153,528,590,1113,106,0.0,0.0,0.0,0.0,0.0,0.0
37183053112,531.12,0.0,7225,2345,2175,963,3010,360,0.0,0.0,0.0,0.0,0.0,0.0
37183053615,536.15,0.0,6174,1151,1641,1157,2278,396,0.0,0.0,0.0,0.0,0.0,0.0
37183052508,525.08,0.0,6197,2083,1998,1193,2405,345,0.0,0.0,0.0,0.0,0.0,0.0
37183053011,530.11,0.0,2799,380,1328,382,1041,132,0.0,0.0,0.0,0.0,0.0,0.0
37183052303,523.03,0.0,7941,2460,1291,1848,3052,432,0.0,0.0,0.0,0.0,0.0,0.0
37183054214,542.14,0.0,4060,1326,259,1005,1842,254,0.0,0.0,0.0,0.0,0.0,0.0
37183054117,541.17,0.0,4626,1004,319,474,1661,221,0.0,0.0,0.0,0.0,0.0,0.0
37183054220,542.20,0.0,6206,687,726,303,2341,244,0.0,0.0,0.0,0.0,0.0,0.0
37183053727,537.27,0.0,5551,1418,1860,574,2219,255,0.0,0.0,0.0,0.0,0.0,0.0
37183054116,541.16,0.0,2040,437,926,145,920,91,0.0,0.0,0.0,0.0,0.0,0.0
37183053436,534.36,0.0,2977,992,1468,423,1340,119,0.0,0.0,0.0,0.0,0.0,0.0
37183054213,542.13,0.0,3400,618,1249,363,1343,94,0.0,0.0,0.0,0.0,0.0,0.0
37183053431,534.31,0.0,7622,995,1917,994,3187,265,0.0,0.0,0.0,0.0,0.0,0.0
37183053010,530.10,0.0,5944,543,756,1162,2310,217,0.0,0.0,0.0,0.0,0.0,0.0
37183052814,528.14,0.0,3437,892,861,285,1455,170,0.0,0.0,0.0,0.0,0.0,0.0
37183052906,529.06,0.0,6090,2084,1316,874,2476,259,0.0,0.0,0.0,0.0,0.0,0.0
37183053428,534.28,0.0,6117,357,2966,593,2741,126,0.0,0.0,0.0,0.0,0.0,0.0
37183053433,534.33,0.0,3638,990,1067,729,1647,133,0.0,0.0,0.0,0.0,0.0,0.0
37183054216,542.16,0.0,3702,1214,603,618,1719,148,0.0,0.0,0.0,0.0,0.0,0.0
37183054501,545.01,0.0,7238,524,1407,158,2707,368,0.0,0.0,0.0,0.0,0.0,0.0
37183052905,529.05,0.0,4845,402,572,832,1946,155,0.0,0.0,0.0,0.0,0.0,0.0
37183052304,523.04,0.0,1876,483,955,110,678,21,0.0,0.0,0.0,0.0,0.0,0.0
37183053619,536.19,0.0,5982,1461,449,1116,2279,97,0.0,0.0,0.0,0.0,0.0,0.0
37183054219,542.19,0.0,5044,356,284,759,1911,199,0.0,0.0,0.0,0.0,0.0,0.0
37183052305,523.05,0.0,4464,1340,631,501,1817,105,0.0,0.0,0.0,0.0,0.0,0.0
37183053618,536.18,0.0,6020,1246,2741,1081,2253,234,0.0,0.0,0.0,0.0,0.0,0.0
37183053728,537.28,0.0,7331,2361,2285,1590,2656,308,0.0,0.0,0.0,0.0,0.0,0.0
37069060404,604.04,0.0,3179,996,1153,632,1220,207,0.0,0.0,0.0,0.0,0.0,0.0
37069060602,606.02,0.0,3818,1121,873,555,1756,225,0.0,0.0,0.0,0.0,0.0,0.0
37069060403,604.03,0.0,2164,443,182,402,846,29,0.0,0.0,0.0,0.0,0.0,0.0
37069060601,606.01,0.0,5458,685,2609,628,2498,217,0.0,0.0,0.0,0.0,0.0,0.0
37069060703,607.03,0.0,3699,746,539,745,1717,255,0.0,0.0,0.0,0.0,0.0,0.0
37153970900,9709,0.0,3265,261,217,687,1263,87,0.0,0.0,0.0,0.0,0.0,0.0
37133002100,21,0.0,5814,1439,1955,299,2165,365,0.0,0.0,0.0,0.0,0.0,0.0
37133000500,5,0.0,3738,337,342,279,1690,184,0.0,0.0,0.0,0.0,0.0,0.0
37133002500,25,0.0,4143,842,405,340,1925,84,0.0,0.0,0.0,0.0,0.0,0.0
37133000103,1.03,0.0,3968,263,1786,230,1458,96,0.0,0.0,0.0,0.0,0.0,0.0
37175960501,9605.01,0.0,2661,372,787,293,1213,201,0.0,0.0,0.0,0.0,0.0,0.0
37175960403,9604.03,0.0,1705,203,291,109,802,143,0.0,0.0,0.0,0.0,0.0,0.0
37175960201,9602.01,0.0,6756,1594,1515,1060,2593,413,0.0,0.0,0.0,0.0,0.0,0.0
37175960502,9605.02,0.0,1460,417,605,63,542,42,0.0,0.0,0.0,0.0,0.0,0.0
37175960302,9603.02,0.0,3139,210,261,257,1275,185,0.0,0.0,0.0,0.0,0.0,0.0
37175960404,9604.04,0.0,5605,1710,606,970,2261,143,0.0,0.0,0.0,0.0,0.0,0.0
37175960601,9606.01,0.0,1745,537,624,194,747,65,0.0,0.0,0.0,0.0,0.0,0.0
37175960602,9606.02,0.0,5519,842,1950,645,2434,327,0.0,0.0,0.0,0.0,0.0,0.0
37175960202,9602.02,0.0,6078,1505,3259,1237,2312,405,0.0,0.0,0.0,0.0,0.0,0.0
37175960301,9603.01,0.0,5572,951,1322,1373,2067,198,0.0,0.0,0.0,0.0,0.0,0.0
37133001400,14,0.0,2996,288,247,449,1288,134,0.0,0.0,0.0,0.0,0.0,0.0
37133000600,6,0.0,942,196,300,35,411,25,0.0,0.0,0.0,0.0,0.0,0.0
37133002400,24,0.0,7188,545,2653,313,3142,284,0.0,0.0,0.0,0.0,0.0,0.0
37081016306,163.06,0.0,3151,987,377,764,1475,58,0.0,0.0,0.0,0.0,0.0,0.0
37081016405,164.05,0.0,6596,2158,2153,1162,2871,455,0.0,0.0,0.0,0.0,0.0,0.0
37081016408,164.08,0.0,2224,659,331,429,1050,35,0.0,0.0,0.0,0.0,0.0,0.0
37081980100,9801,0.0,1969,430,930,345,742,98,0.0,0.0,0.0,0.0,0.0,0.0
37101041001,410.01,0.0,6402,1391,2993,392,2808,199,0.0,0.0,0.0,0.0,0.0,0.0
37089930701,9307.01,0.0,7566,2613,2003,931,2929,297,0.0,0.0,0.0,0.0,0.0,0.0
37089930402,9304.02,0.0,6996,870,3731,1424,2820,203,0.0,0.0,0.0,0.0,0.0,0.0
37089932000,9320,0.0,6208,451,3351,1361,2311,208,0.0,0.0,0.0,0.0,0.0,0.0
37089930703,9307.03,0.0,2576,563,295,192,929,104,0.0,0.0,0.0,0.0,0.0,0.0
37089931901,9319.01,0.0,7375,1096,1724,1158,3128,394,0.0,0.0,0.0,0.0,0.0,0.0
37159051502,515.02,0.0,5608,822,1963,314,2594,443,0.0,0.0,0.0,0.0,0.0,0.0
37129010300,103,0.0,2039,106,188,490,776,61,0.0,0.0,0.0,0.0,0.0,0.0
37129011300,113,0.0,1731,396,417,135,818,96,0.0,0.0,0.0,0.0,0.0,0.0
37049960201,9602.01,0.0,7072,913,1277,1323,3134,517,0.0,0.0,0.0,0.0,0.0,0.0
37049960501,9605.01,0.0,2781,295,1462,203,1301,95,0.0,0.0,0.0,0.0,0.0,0.0
37129980100,9801,0.0,6314,392,1615,1020,2313,369,0.0,0.0,0.0,0.0,0.0,0.0
37083930902,9309.02,0.0,1798,286,775,308,854,148,0.0,0.0,0.0,0.0,0.0,0.0
37083931102,9311.02,0.0,2819,884,686,269,1153,181,0.0,0.0,0.0,0.0,0.0,0.0
37083930504,9305.04,0.0,2841,428,329,591,1185,136,0.0,0.0,0.0,0.0,0.0,0.0
37129012202,122.02,0.0,2823,716,1359,631,1104,152,0.0,0.0,0.0,0.0,0.0,0.0
37029950102,9501.02,0.0,5658,1567,284,1225,2456,250,0.0,0.0,0.0,0.0,0.0,0.0
37183054114,541.14,0.0,7383,1095,575,709,2722,325,0.0,0.0,0.0,0.0,0.0,0.0
37183053410,534.10,0.0,7354,2180,1707,1406,2813,495,0.0,0.0,0.0,0.0,0.0,0.0
37021002205,22.05,0.0,6139,1581,2415,912,2555,172,0.0,0.0,0.0,0.0,0.0,0.0
37021002504,25.04,0.0,2258,491,498,352,960,142,0.0,0.0,0.0,0.0,0.0,0.0
37021002506,25.06,0.0,7716,388,641,1001,2888,305,0.0,0.0,0.0,0.0,0.0,0.0
37021002606,26.06,0.0,4702,284,982,743,1787,101,0.0,0.0,0.0,0.0,0.0,0.0
37021003201,32.01,0.0,4730,1642,815,242,1987,251,0.0,0.0,0.0,0.0,0.0,0.0
37021003203,32.03,0.0,5850,1665,308,667,2501,372,0.0,0.0,0.0,0.0,0.0,0.0
37021002204,22.04,0.0,6337,2099,2011,385,2979,343,0.0,0.0,0.0,0.0,0.0,0.0
37021002401,24.01,0.0,7661,2456,829,646,3551,552,0.0,0.0,0.0,0.0,0.0,0.0
37021002603,26.03,0.0,4993,280,967,246,2335,198,0.0,0.0,0.0,0.0,0.0,0.0
37021002607,26.07,0.0,5192,1492,1924,357,2452,409,0.0,0.0,0.0,0.0,0.0,0.0
37021002702,27.02,0.0,6167,1143,2544,1232,2794,355,0.0,0.0,0.0,0.0,0.0,0.0
37113970304,9703.04,0.0,2636,756,479,386,976,146,0.0,0.0,0.0,0.0,0.0,0.0
37113970303,9703.03,0.0,3015,156,647,76,1134,80,0.0,0.0,0.0,0.0,0.0,0.0
37093970107,9701.07,0.0,5303,723,919,1067,1969,190,0.0,0.0,0.0,0.0,0.0,0.0
37093970106,9701.06,0.0,1261,347,666,288,497,82,0.0,0.0,0.0,0.0,0.0,0.0
37093970104,9701.04,0.0,3107,894,451,691,1224,46,0.0,0.0,0.0,0.0,0.0,0.0
37071033502,335.02,0.0,5969,1408,845,1249,2729,247,0.0,0.0,0.0,0.0,0.0,0.0
37195001301,13.01,0.0,7828,1098,2133,1942,3023,444,0.0,0.0,0.0,0.0,0.0,0.0
37195001401,14.01,0.0,4540,649,656,703,1977,279,0.0,0.0,0.0,0.0,0.0,0.0
37195000602,6.02,0.0,3677,1250,471,887,1492,235,0.0,0.0,0.0,0.0,0.0,0.0
37195001402,14.02,0.0,3970,721,388,945,1434,202,0.0,0.0,0.0,0.0,0.0,0.0
37195000601,6.01,0.0,5735,1056,2122,527,2116,364,0.0,0.0,0.0,0.0,0.0,0.0
37195001502,15.02,0.0,4720,1018,1680,1031,2085,218,0.0,0.0,0.0,0.0,0.0,0.0
37195001501,15.01,0.0,967,167,362,195,369,45,0.0,0.0,0.0,0.0,0.0,0.0
37195001302,13.02,0.0,4682,1010,2044,929,2154,338,0.0,0.0,0.0,0.0,0.0,0.0
37027031302,313.02,0.0,3680,661,784,832,1736,234,0.0,0.0,0.0,0.0,0.0,0.0
37027030802,308.02,0.0,5845,1741,2976,633,2757,124,0.0,0.0,0.0,0.0,0.0,0.0
37027030801,308.01,0.0,7100,2291,2957,795,3199,272,0.0,0.0,0.0,0.0,0.0,0.0
37027031301,313.01,0.0,7729,2547,3496,1292,2988,337,0.0,0.0,0.0,0.0,0.0,0.0
37035010204,102.04,0.0,5193,1138,2131,985,2205,315,0.0,0.0,0.0,0.0,0.0,0.0
37035010403,104.03,0.0,3410,622,781,758,1615,180,0.0,0.0,0.0,0.0,0.0,0.0
37035010404,104.04,0.0,3996,1045,765,884,1431,209,0.0,0.0,0.0,0.0,0.0,0.0
37061090503,905.03,0.0,2070,624,540,384,836,130,0.0,0.0,0.0,0.0,0.0,0.0
37061090301,903.01,0.0,7538,1650,742,1809,3172,221,0.0,0.0,0.0,0.0,0.0,0.0
37061090706,907.06,0.0,6900,1793,1901,421,2801,342,0.0,0.0,0.0,0.0,0.0,0.0
37061090402,904.02,0.0,6948,1910,497,1657,2819,320,0.0,0.0,0.0,0.0,0.0,0.0
37061090401,904.01,0.0,3162,799,164,109,1301,83,0.0,0.0,0.0,0.0,0.0,0.0
37061090202,902.02,0.0,3119,854,1608,460,1233,127,0.0,0.0,0.0,0.0,0.0,0.0
37061090302,903.02,0.0,6967,784,2749,283,2561,287,0.0,0.0,0.0,0.0,0.0,0.0
37061090703,907.03,0.0,4720,941,1561,711,2042,311,0.0,0.0,0.0,0.0,0.0,0.0
37061090704,907.04,0.0,5873,1330,1295,644,2406,238,0.0,0.0,0.0,0.0,0.0,0.0
37061090804,908.04,0.0,4326,219,1450,167,2057,86,0.0,0.0,0.0,0.0,0.0,0.0
37061090201,902.01,0.0,3987,1223,1976,674,1475,152,0.0,0.0,0.0,0.0,0.0,0.0
37061090102,901.02,0.0,5351,1246,2012,1006,2312,359,0.0,0.0,0.0,0.0,0.0,0.0
37061090803,908.03,0.0,6653,590,2336,399,2905,336,0.0,0.0,0.0,0.0,0.0,0.0
37061090505,905.05,0.0,3205,945,897,576,1145,89,0.0,0.0,0.0,0.0,0.0,0.0
37061090705,907.05,0.0,6625,1756,1476,405,2640,443,0.0,0.0,0.0,0.0,0.0,0.0
37061090506,905.06,0.0,2558,709,1021,131,1170,62,0.0,0.0,0.0,0.0,0.0,0.0
37061090504,905.04,0.0,3700,620,1999,199,1618,127,0.0,0.0,0.0,0.0,0.0,0.0
37061090101,901.01,0.0,7371,2257,1933,1163,3140,300,0.0,0.0,0.0,0.0,0.0,0.0
37061090103,901.03,0.0,7672,1336,1888,1527,2749,386,0.0,0.0,0.0,0.0,0.0,0.0
37035010203,102.03,0.0,7451,1647,1967,1171,3102,481,0.0,0.0,0.0,0.0,0.0,0.0
37035011506,115.06,0.0,3075,154,808,633,1359,52,0.0,0.0,0.0,0.0,0.0,0.0
37035011505,115.05,0.0,6871,1672,3746,1072,2749,409,0.0,0.0,0.0,0.0,0.0,0.0
37007980000,9800,0.0,7539,2001,3041,1533,3163,436,0.0,0.0,0.0,0.0,0.0,0.0
37197050401,504.01,0.0,7843,1726,1800,1918,3667,602,0.0,0.0,0.0,0.0,0.0,0.0
37197050402,504.02,0.0,950,189,223,104,351,57,0.0,0.0,0.0,0.0,0.0,0.0
37197050503,505.03,0.0,6163,1805,1635,335,2919,428,0.0,0.0,0.0,0.0,0.0,0.0
37197050504,505.04,0.0,7976,2029,545,407,2922,171,0.0,0.0,0.0,0.0,0.0,0.0
37053110202,1102.02,0.0,6305,841,1979,992,2375,183,0.0,0.0,0.0,0.0,0.0,0.0
37053110403,1104.03,0.0,2478,836,1129,361,1150,196,0.0,0.0,0.0,0.0,0.0,0.0
37053110404,1104.04,0.0,6290,1649,2391,392,2413,288,0.0,0.0,0.0,0.0,0.0,0.0
37053110201,1102.01,0.0,1557,539,232,347,589,65,0.0,0.0,0.0,0.0,0.0,0.0
37067000400,4,0.0,4260,1454,1763,1022,1689,282,0.0,0.0,0.0,0.0,0.0,0.0
37067000500,5,0.0,5308,1728,2174,415,2119,341,0.0,0.0,0.0,0.0,0.0,0.0
37067001000,10,0.0,4086,1130,740,276,1914,266,0.0,0.0,0.0,0.0,0.0,0.0
37067003402,34.02,0.0,5838,1359,2110,404,2725,442,0.0,0.0,0.0,0.0,0.0,0.0
37057060900,609,0.0,2529,257,898,275,969,45,0.0,0.0,0.0,0.0,0.0,0.0
37057061400,614,0.0,5164,1099,2426,1116,2375,341,0.0,0.0,0.0,0.0,0.0,0.0
37079950200,9502,0.0,5442,1521,642,854,2398,419,0.0,0.0,0.0,0.0,0.0,0.0
37167930700,9307,0.0,5363,1106,790,190,2189,81,0.0,0.0,0.0,0.0,0.0,0.0
37167930200,9302,0.0,2883,895,844,371,1301,82,0.0,0.0,0.0,0.0,0.0,0.0
37067000700,7,0.0,2998,248,216,122,1130,168,0.0,0.0,0.0,0.0,0.0,0.0
37067003600,36,0.0,2656,436,684,301,996,107,0.0,0.0,0.0,0.0,0.0,0.0
37067003905,39.05,0.0,4124,832,1831,465,1533,65,0.0,0.0,0.0,0.0,0.0,0.0
37091950401,9504.01,0.0,5018,901,624,848,2350,164,0.0,0.0,0.0,0.0,0.0,0.0
37115010602,106.02,0.0,3410,281,954,499,1421,111,0.0,0.0,0.0,0.0,0.0,0.0
37115010601,106.01,0.0,3751,360,2043,829,1392,108,0.0,0.0,0.0,0.0,0.0,0.0
37111970300,9703,0.0,2862,862,867,67,1215,196,0.0,0.0,0.0,0.0,0.0,0.0
37111970200,9702,0.0,2375,463,710,470,918,118,0.0,0.0,0.0,0.0,0.0,0.0
37111970800,9708,0.0,5533,357,1822,139,2202,308,0.0,0.0,0.0,0.0,0.0,0.0
37111970600,9706,0.0,6675,366,954,600,2848,91,0.0,0.0,0.0,0.0,0.0,0.0
37111970400,9704,0.0,2893,555,357,643,1261,118,0.0,0.0,0.0,0.0,0.0,0.0
37145920601,9206.01,0.0,6996,694,2719,1250,2736,212,0.0,0.0,0.0,0.0,0.0,0.0
37077970400,9704,0.0,4911,1284,1217,292,2238,353,0.0,0.0,0.0,0.0,0.0,0.0
37077970300,9703,0.0,2007,579,391,266,742,128,0.0,0.0,0.0,0.0,0.0,0.0
37077970200,9702,0.0,3435,407,225,639,1372,128,0.0,0.0,0.0,0.0,0.0,0.0
37077970500,9705,0.0,854,194,403,201,392,68,0.0,0.0,0.0,0.0,0.0,0.0
37067003002,30.02,0.0,1082,104,71,179,417,13,0.0,0.0,0.0,0.0,0.0,0.0
37067003803,38.03,0.0,3220,454,1368,82,1340,105,0.0,0.0,0.0,0.0,0.0,0.0
37067002801,28.01,0.0,4072,1289,981,549,1815,265,0.0,0.0,0.0,0.0,0.0,0.0
37067002901,29.01,0.0,6542,1394,2285,360,2359,198,0.0,0.0,0.0,0.0,0.0,0.0
37067001602,16.02,0.0,1766,557,306,54,678,114,0.0,0.0,0.0,0.0,0.0,0.0
37067004009,40.09,0.0,6842,804,873,1078,2720,170,0.0,0.0,0.0,0.0,0.0,0.0
37067003804,38.04,0.0,2488,370,787,494,923,137,0.0,0.0,0.0,0.0,0.0,0.0
37067003103,31.03,0.0,1795,343,714,50,723,43,0.0,0.0,0.0,0.0,0.0,0.0
37091950102,9501.02,0.0,5839,1132,862,1169,2423,144,0.0,0.0,0.0,0.0,0.0,0.0
37091950201,9502.01,0.0,6375,2226,1709,1163,2855,276,0.0,0.0,0.0,0.0,0.0,0.0
37091950202,9502.02,0.0,5155,434,1403,994,2335,401,0.0,0.0,0.0,0.0,0.0,0.0
37091950101,9501.01,0.0,1633,499,257,124,679,79,0.0,0.0,0.0,0.0,0.0,0.0
37091980000,9800,0.0,1630,503,542,180,673,84,0.0,0.0,0.0,0.0,0.0,0.0
37057061000,610,0.0,3608,779,443,171,1380,43,0.0,0.0,0.0,0.0,0.0,0.0
37057060500,605,0.0,4044,619,1232,303,1678,64,0.0,0.0,0.0,0.0,0.0,0.0
37057061600,616,0.0,7989,1643,852,716,3176,127,0.0,0.0,0.0,0.0,0.0,0.0
37057061300,613,0.0,2862,394,837,267,1066,163,0.0,0.0,0.0,0.0,0.0,0.0
37057060800,608,0.0,2186,633,449,131,782,51,0.0,0.0,0.0,0.0,0.0,0.0
37067001100,11,0.0,7610,1518,2101,482,3272,259,0.0,0.0,0.0,0.0,0.0,0.0
37067001200,12,0.0,1908,625,509,433,698,84,0.0,0.0,0.0,0.0,0.0,0.0
37067004005,40.05,0.0,990,234,498,198,371,43,0.0,0.0,0.0,0.0,0.0,0.0
37067002604,26.04,0.0,3844,785,1133,381,1789,163,0.0,0.0,0.0,0.0,0.0,0.0
37057062002,620.02,0.0,3687,970,1693,877,1579,48,0.0,0.0,0.0,0.0,0.0,0.0
37057061703,617.03,0.0,5261,1058,856,394,2334,227,0.0,0.0,0.0,0.0,0.0,0.0
37057060101,601.01,0.0,7119,2287,1609,808,2775,390,0.0,0.0,0.0,0.0,0.0,0.0
37067001400,14,0.0,7516,791,657,1556,3020,197,0.0,0.0,0.0,0.0,0.0,0.0
37067001500,15,0.0,2885,986,751,351,1179,160,0.0,0.0,0.0,0.0,0.0,0.0
37067001601,16.01,0.0,7861,2308,3021,581,2983,96,0.0,0.0,0.0,0.0,0.0,0.0
37067001700,17,0.0,5355,1650,2511,561,2295,381,0.0,0.0,0.0,0.0,0.0,0.0
37067001800,18,0.0,1301,253,433,175,549,94,0.0,0.0,0.0,0.0,0.0,0.0
37067001901,19.01,0.0,7556,2275,2795,1229,2792,84,0.0,0.0,0.0,0.0,0.0,0.0
37067001902,19.02,0.0,1793,254,248,203,644,63,0.0,0.0,0.0,0.0,0.0,0.0
37067002001,20.01,0.0,5037,1403,345,600,1905,175,0.0,0.0,0.0,0.0,0.0,0.0
37067002002,20.02,0.0,6493,598,2894,524,2883,450,0.0,0.0,0.0,0.0,0.0,0.0
37067002100,21,0.0,2595,368,346,371,1190,132,0.0,0.0,0.0,0.0,0.0,0.0
37067002200,22,0.0,2748,504,262,193,1223,148,0.0,0.0,0.0,0.0,0.0,0.0
37067002501,25.01,0.0,4228,620,2193,928,1764,106,0.0,0.0,0.0,0.0,0.0,0.0
37067002502,25.02,0.0,7170,1190,3812,1375,3164,131,0.0,0.0,0.0,0.0,0.0,0.0
37119005619,56.19,0.0,2409,713,862,275,882,118,0.0,0.0,0.0,0.0,0.0,0.0
37119980100,9801,0.0,5576,708,1334,1069,2170,267,0.0,0.0,0.0,0.0,0.0,0.0
37027030500,305,0.0,4058,1110,1893,87,1696,262,0.0,0.0,0.0,0.0,0.0,0.0
37027031100,311,0.0,1605,115,244,159,700,109,0.0,0.0,0.0,0.0,0.0,0.0
37027030200,302,0.0,5918,1655,1566,717,2500,311,0.0,0.0,0.0,0.0,0.0,0.0
37027030900,309,0.0,6794,1954,1552,869,2792,309,0.0,0.0,0.0,0.0,0.0,0.0
37027030700,307,0.0,4944,842,2503,950,1901,317,0.0,0.0,0.0,0.0,0.0,0.0
37027031000,310,0.0,2069,551,1054,499,956,143,0.0,0.0,0.0,0.0,0.0,0.0
37027030400,304,0.0,1921,623,721,206,713,115,0.0,0.0,0.0,0.0,0.0,0.0
37027030600,306,0.0,3849,1117,405,387,1758,315,0.0,0.0,0.0,0.0,0.0,0.0
37117970600,9706,0.0,4446,743,1294,713,1946,176,0.0,0.0,0.0,0.0,0.0,0.0
37117970300,9703,0.0,4775,932,824,404,1708,234,0.0,0.0,0.0,0.0,0.0,0.0
37117970200,9702,0.0,2554,724,1257,134,1143,152,0.0,0.0,0.0,0.0,0.0,0.0
37117970100,9701,0.0,4405,606,525,1062,2029,113,0.0,0.0,0.0,0.0,0.0,0.0
37067002601,26.01,0.0,2924,851,225,602,1148,144,0.0,0.0,0.0,0.0,0.0,0.0
37067002701,27.01,0.0,5740,851,2308,1380,2416,227,0.0,0.0,0.0,0.0,0.0,0.0
37095990100,9901,0.0,6534,1906,1807,458,3019,294,0.0,0.0,0.0,0.0,0.0,0.0
37117970500,9705,0.0,5499,418,2580,132,2615,149,0.0,0.0,0.0,0.0,0.0,0.0
37117970400,9704,0.0,808,51,70,97,374,52,0.0,0.0,0.0,0.0,0.0,0.0
37067002702,27.02,0.0,7942,2774,3578,1864,3220,433,0.0,0.0,0.0,0.0,0.0,0.0
37013931002,9310.02,0.0,971,301,66,50,429,47,0.0,0.0,0.0,0.0,0.0,0.0
37013931001,9310.01,0.0,7995,2517,511,375,3023,161,0.0,0.0,0.0,0.0,0.0,0.0
37057060400,604,0.0,1028,344,288,36,380,43,0.0,0.0,0.0,0.0,0.0,0.0
37067002804,28.04,0.0,4518,819,725,885,2052,92,0.0,0.0,0.0,0.0,0.0,0.0
37067002806,28.06,0.0,1562,212,541,313,668,54,0.0,0.0,0.0,0.0,0.0,0.0
37135010701,107.01,0.0,1485,132,93,267,674,57,0.0,0.0,0.0,0.0,0.0,0.0
37135010802,108.02,0.0,5720,1146,387,184,2486,404,0.0,0.0,0.0,0.0,0.0,0.0
37135011800,118,0.0,6040,700,2497,1125,2663,245,0.0,0.0,0.0,0.0,0.0,0.0
37085070100,701,0.0,1651,545,256,203,622,74,0.0,0.0,0.0,0.0,0.0,0.0
37177960100,9601,0.0,7831,400,2961,441,3343,538,0.0,0.0,0.0,0.0,0.0,0.0
37085070600,706,0.0,3107,288,1320,273,1269,119,0.0,0.0,0.0,0.0,0.0,0.0
37085070500,705,0.0,3091,383,246,418,1201,195,0.0,0.0,0.0,0.0,0.0,0.0
37085070700,707,0.0,2938,322,1277,281,1098,55,0.0,0.0,0.0,0.0,0.0,0.0
37085070300,703,0.0,4120,485,758,1001,1782,150,0.0,0.0,0.0,0.0,0.0,0.0
37085070200,702,0.0,2080,513,509,268,925,40,0.0,0.0,0.0,0.0,0.0,0.0
37081011300,113,0.0,3858,571,360,407,1385,158,0.0,0.0,0.0,0.0,0.0,0.0
37081011500,115,0.0,2311,541,1084,404,994,172,0.0,0.0,0.0,0.0,0.0,0.0
37081012504,125.04,0.0,1170,370,386,198,455,58,0.0,0.0,0.0,0.0,0.0,0.0
37069060200,602,0.0,3454,797,1044,71,1341,166,0.0,0.0,0.0,0.0,0.0,0.0
37069060100,601,0.0,5640,1457,3013,915,2292,164,0.0,0.0,0.0,0.0,0.0,0.0
37161960301,9603.01,0.0,6294,1004,1367,478,2785,472,0.0,0.0,0.0,0.0,0.0,0.0
37161960101,9601.01,0.0,3344,327,1656,355,1520,153,0.0,0.0,0.0,0.0,0.0,0.0
37161960201,9602.01,0.0,3130,457,1282,571,1282,89,0.0,0.0,0.0,0.0,0.0,0.0
37161960103,9601.03,0.0,6469,2194,3326,958,2632,468,0.0,0.0,0.0,0.0,0.0,0.0
37161960502,9605.02,0.0,5704,1349,2874,597,2159,201,0.0,0.0,0.0,0.0,0.0,0.0
37161960102,9601.02,0.0,6791,904,3704,397,2615,224,0.0,0.0,0.0,0.0,0.0,0.0
37161960501,9605.01,0.0,7323,1356,848,997,2674,94,0.0,0.0,0.0,0.0,0.0,0.0
